ClosedDate,SoldPr,Type,Zip,Area,Rooms,FullBaths,HalfBaths,BsmtBth,Beds,BsmtBeds,GarageSpaces
12/30/20,119925,Condo,60025,1300,5,2,0,No,2,0,1
9/11/20,251125,SFH,60002,1800,8,2,0,No,4,0,4
11/30/18,342451.2187,SFH,60077,1809,9,2,0,No,3,0,0
8/29/19,593603.125,SFH,60062,3426,10,2,1,No,5,0,2
5/22/19,1076890.625,SFH,60026,3890,10,3,1,No,4,0,2
2/25/19,438635.9375,Townhouse,60062,2240,7,2,1,No,3,0,2
7/15/20,1055750,SFH,60201,3500,10,2,1,No,4,0,3
2/19/20,640625,SFH,60062,3223,12,4,1,Yes,4,1,2
4/22/19,299428.125,SFH,60053,1200,7,2,0,Yes,3,0,2
7/12/19,1155687.5,SFH,60025,4140,15,6,1,Yes,5,1,3
11/20/20,553500,SFH,60062,3555,11,2,1,No,4,0,2
5/5/17,529830.1875,SFH,60062,1632,7,2,0,No,3,0,2
3/30/18,306913.8281,Condo,60077,1204,5,2,0,No,2,0,2
3/15/19,393984.375,SFH,60062,1844,6,2,1,No,3,0,2
7/7/20,215250,SFH,60002,1640,6,2,1,No,3,0,2
5/29/19,152340.625,SFH,60002,1080,7,1,0,No,3,0,1.5
4/5/19,756450,SFH,60025,3748,11,2,1,No,4,0,2.5
12/6/19,558407.1875,SFH,60201,1722,8,2,1,Yes,4,0,0
6/13/19,262656.25,SFH,60077,1728,7,1,0,No,4,0,2
8/7/20,596550,SFH,60025,1603,10,3,0,Yes,3,1,2
11/17/20,250868.75,Townhouse,60202,1006,6,1,1,No,2,0,0
7/11/19,586248.75,SFH,60062,3414,8,2,1,No,4,0,2
3/13/20,158875,Condo,60077,1100,5,2,0,No,2,0,0
7/31/18,212147.4531,Condo,60076,1450,6,2,0,No,3,0,0
4/29/19,514806.25,SFH,60026,1820,10,3,0,No,4,0,2.5
7/19/18,538445.3125,SFH,60062,2700,5,2,1,No,4,0,2
6/20/19,204871.875,SFH,60002,1680,7,1,1,No,3,0,2
10/26/20,251227.5,Condo,60076,1400,5,2,0,No,2,0,1
10/8/19,127650.9375,SFH,60201,1080,7,2,0,No,3,0,0
7/9/19,1339546.875,SFH,60091,4714,10,4,1,Yes,5,1,2
11/5/20,172712.5,SFH,60002,975,5,1,0,No,3,0,2.5
3/20/20,217300,Condo,60077,1500,5,2,0,No,2,0,1
10/25/19,153391.25,Condo,60202,750,4,1,0,No,1,0,1
7/26/19,1218725,SFH,60026,4098,13,5,1,Yes,5,1,2.5
9/29/20,240875,SFH,60002,2672,8,2,1,No,4,0,2
9/4/20,220375,SFH,60025,1320,6,1,0,No,3,0,2
9/27/19,471730.625,SFH,60077,3000,10,3,0,Yes,5,0,2.5
11/20/18,646134.375,SFH,60062,3154,8,2,1,No,4,0,3
9/9/20,148625,Condo,60062,1200,5,1,0,No,1,0,2
4/23/20,325283.75,SFH,60076,1745,7,1,1,Yes,3,0,2
12/9/19,390832.5,SFH,60202,1389,7,2,0,No,3,0,2
10/18/19,308883.75,SFH,60002,2450,11,3,1,Yes,5,0,3
6/24/19,945562.5,SFH,60062,3470,10,4,0,No,5,0,3
7/24/17,172194.8109,Condo,60076,1700,6,2,0,No,3,0,0
4/2/20,445875,SFH,60201,1689,8,1,1,No,3,0,2
8/30/18,321990.2969,SFH,60077,1506,6,2,0,Yes,2,0,2
3/3/17,251669.3391,Condo,60076,1960,6,2,0,No,2,0,1
5/15/19,462275,Condo,60201,1358,4,2,0,No,2,0,1
5/12/17,215243.5137,Condo,60076,1700,5,2,0,No,2,0,2
10/11/19,425503.125,Townhouse,60025,2650,7,2,1,No,3,0,2
11/15/17,299133.2934,SFH,60076,1369,7,2,0,No,3,0,2
8/14/20,451000,SFH,60025,2249,8,4,0,Yes,3,0,2
9/16/20,1358125,SFH,60025,6100,12,4,1,Yes,6,0,3
11/22/19,1181953.125,SFH,60062,4485,15,4,1,Yes,4,1,3
4/6/20,240875,Townhouse,60077,1312,7,1,1,No,3,0,0
9/1/20,896875,SFH,60062,4400,13,4,1,No,5,0,2
10/16/19,218004.6875,Townhouse,60076,1026,5,1,1,No,2,0,0
5/29/20,384375,SFH,60062,2060,9,2,0,No,4,0,2
3/20/19,1087396.875,SFH,60062,4383,9,3,3,No,4,0,3
10/2/19,286295.3125,Condo,60025,1200,5,2,0,No,2,0,1
5/1/19,404490.625,Townhouse,60062,2565,9,2,1,No,4,0,2
6/18/20,738000,SFH,60025,2742,9,2,1,No,3,0,2
6/24/19,703918.75,SFH,60091,2051,10,2,1,No,4,0,2
7/9/19,494319.0625,SFH,60062,1985,8,3,0,No,3,0,1
4/6/17,883050.3125,SFH,60062,3151,12,3,0,No,4,0,2
9/30/20,556575,SFH,60062,2110,9,2,1,No,4,0,2
1/15/19,467528.125,SFH,60062,3441,10,2,1,No,4,0,2
5/15/17,226281.6426,Townhouse,60076,1874,6,1,1,No,3,0,0
8/24/18,403833.9844,SFH,60077,1733,8,2,0,No,3,0,2
8/6/19,514806.25,SFH,60062,2009,7,2,0,No,3,0,2
3/1/18,619212.1094,SFH,60076,3440,11,4,1,Yes,5,0,2
11/28/17,309067.6094,SFH,60062,2121,8,2,1,No,4,0,2
7/12/19,257403.125,SFH,60002,2200,9,2,1,No,3,1,3.5
7/15/19,325693.75,SFH,60076,1830,12,3,0,No,4,0,0
10/22/19,499046.875,Condo,60077,2233,7,2,1,No,3,0,2
6/10/19,420250,SFH,60062,2063,8,1,1,No,3,0,1
3/26/20,871250,SFH,60091,3100,12,3,1,No,4,0,2
9/21/20,223450,Townhouse,60026,1400,6,1,1,No,2,0,0
6/13/19,327269.6875,SFH,60053,1421,7,2,0,No,3,0,2
5/29/19,526363.125,SFH,60062,3726,11,2,1,No,4,0,2
2/21/19,1638975,SFH,60091,5000,15,5,1,Yes,5,1,2
11/15/19,793221.875,SFH,60026,4388,15,3,1,Yes,4,2,3
2/18/20,563750,SFH,60062,2700,10,2,1,No,4,0,2
7/28/20,296225,SFH,60076,1037,8,1,1,Yes,3,0,2
10/11/19,241643.75,SFH,60002,2116,9,2,1,No,4,0,2
10/23/19,346706.25,SFH,60053,1307,7,2,0,Yes,3,0,2
10/9/20,410000,SFH,60062,1932,10,2,0,No,4,0,1
8/15/19,1139928.125,SFH,60025,6122,13,5,0,Yes,5,1,3
2/26/20,1189000,SFH,60091,6030,14,5,1,Yes,5,1,2.5
11/14/18,306913.8281,SFH,60076,1503,8,2,0,Yes,3,0,1.5
3/31/20,163897.5,SFH,60002,1056,8,2,0,Yes,4,0,0
2/18/20,271625,SFH,60025,1813,6,2,0,No,3,0,2
1/31/19,267909.375,SFH,60053,1073,8,1,0,No,3,0,1
2/25/19,263659.5969,SFH,60002,2434,8,2,1,No,3,0,2
6/28/19,428129.6875,SFH,60053,2109,10,3,0,Yes,3,1,0
3/8/18,349989.4531,SFH,60076,1963,11,2,0,No,5,0,2
8/13/20,704687.5,Townhouse,60091,2700,7,3,1,No,3,0,2
8/25/20,348500,SFH,60025,1600,9,2,1,Yes,3,0,2.5
8/8/18,1055352.812,SFH,60062,3900,10,4,0,No,5,0,3
9/25/17,1048622.246,SFH,60062,4666,11,5,1,Yes,5,0,3
7/15/20,558625,SFH,60062,3092,11,2,2,Yes,5,0,2
7/15/19,362465.625,Condo,60202,1800,6,2,0,No,3,0,0
7/10/20,265475,SFH,60025,1526,8,2,0,No,4,0,0
3/6/17,132457.5469,Condo,60077,1130,5,2,0,No,2,0,0
8/23/19,863156.7281,SFH,60062,3100,9,3,1,No,4,0,2
9/3/19,472781.25,SFH,60025,2500,10,2,1,Yes,3,1,2
5/24/19,340402.5,SFH,60025,1202,7,1,1,No,3,0,2
1/13/20,220375,Townhouse,60201,1100,6,1,1,No,2,0,1
10/16/20,165025,Condo,60025,1200,5,2,0,No,2,0,0
6/30/20,324925,SFH,60076,1244,5,2,0,No,2,0,2
3/11/19,252044.9375,SFH,60002,2571,10,2,1,No,4,0,2
9/18/19,288921.875,SFH,60077,1221,7,2,0,Yes,3,0,0
12/12/19,1943656.25,SFH,60201,5299,12,5,3,Yes,5,0,2
3/6/20,261375,SFH,60076,1739,8,1,1,No,3,0,2.5
12/29/20,902000,SFH,60201,3000,11,3,0,No,4,0,4
10/1/20,486875,Duplex,60062,2917,8,2,1,No,3,0,2
7/30/20,850750,SFH,60025,3383,13,4,1,Yes,4,1,2
5/7/19,325693.75,Townhouse,60077,1339,7,2,1,Yes,3,0,2
5/25/18,640749.9219,SFH,60062,2368,10,2,1,No,4,0,2.5
1/31/20,162975,Condo,60201,1200,5,1,0,No,2,0,0
9/25/20,406925,Condo,60202,1792,6,2,0,No,3,0,1
8/6/20,441896.975,SFH,60201,1832,6,1,1,No,3,0,1
11/10/20,247025,Townhouse,60076,1085,6,1,1,No,2,0,0
5/3/17,369777.3184,SFH,60076,1300,8,2,0,No,3,1,0
4/16/19,507977.1875,Townhouse,60062,2450,7,2,1,No,3,0,2
8/21/20,141450,SFH,60002,1144,4,1,0,No,2,0,2
4/17/20,333278.75,SFH,60002,3009,12,3,1,Yes,4,0,2
8/31/20,381300,SFH,60062,1263,9,2,0,Yes,3,1,2.5
2/28/18,312298.2812,SFH,60077,1375,7,2,0,Yes,3,0,2
4/11/18,784730.1984,SFH,60062,4500,14,5,1,Yes,4,1,4
11/1/17,670566.3311,SFH,60062,2896,10,2,1,No,4,0,2
4/29/20,156312.5,SFH,60002,1512,7,2,0,Yes,4,0,2.5
1/30/19,365092.1875,SFH,60076,1340,9,3,0,Yes,3,1,0
7/25/19,588350,SFH,60062,2713,11,2,2,Yes,5,0,2
10/16/20,404875,SFH,60091,1600,8,2,1,Yes,4,0,0
3/23/20,359775,SFH,60053,1369,7,2,0,No,3,0,2
5/31/19,877271.875,SFH,60201,2925,10,4,1,Yes,5,0,2
12/23/19,1036966.875,SFH,60076,4800,15,5,1,Yes,5,0,2.5
7/30/20,178350,SFH,60002,2160,8,1,1,No,4,0,2
10/5/18,323067.1875,SFH,60062,1711,8,2,0,No,3,0,2.5
12/6/19,141834.375,SFH,60002,1000,5,1,0,No,2,0,0
10/19/20,1624625,SFH,60029,6507,16,6,1,Yes,6,1,3.5
8/17/20,489950,SFH,60202,2243,10,3,0,No,4,0,2
7/23/19,572590.625,Townhouse,60026,2440,8,2,1,No,3,0,2
9/26/19,330946.875,SFH,60025,1581,8,2,0,Yes,4,0,2
8/22/17,269330.3453,SFH,60077,1776,8,3,0,Yes,4,1,2
4/1/19,358263.125,SFH,60053,1800,7,2,0,Yes,3,0,2
5/6/20,179375,Condo,60025,1133,5,2,0,No,2,0,0
8/31/20,148625,Condo,60076,1200,5,2,0,No,2,0,0
9/9/20,804625,SFH,60062,3400,9,2,1,No,5,0,2.5
6/14/19,1423596.875,SFH,60091,6030,15,5,2,Yes,6,0,2.5
4/2/19,291548.4375,Condo,60202,1740,8,2,0,No,3,0,0
11/29/18,707301.7625,SFH,60077,2026,7,2,1,No,3,0,2
10/28/20,129150,Condo,60077,850,5,1,0,No,2,0,0
8/20/20,574000,SFH,60091,1975,7,2,1,No,2,0,2
4/14/20,302375,SFH,60025,1395,7,2,1,Yes,3,0,2.5
3/20/17,872012.1836,SFH,60062,3400,13,4,1,Yes,5,0,3
10/24/17,342181.9961,SFH,60062,1048,5,1,0,No,2,0,2
9/11/20,268550,SFH,60002,3084,9,2,1,No,4,0,2
7/3/18,341912.7734,SFH,60076,1197,9,2,0,No,3,0,2
12/2/20,256250,Condo,60077,1950,6,2,0,No,3,0,2
6/8/18,349989.4531,SFH,60076,1368,9,2,0,Yes,2,1,2
12/2/20,430500,SFH,60091,2124,7,2,1,No,3,0,2.5
2/28/19,1147282.5,SFH,60201,3800,9,3,1,Yes,3,2,2
4/23/19,403440,SFH,60076,1980,9,2,0,Yes,3,1,2
2/14/19,286820.625,SFH,60201,1100,7,2,0,Yes,3,0,2
5/1/19,730184.375,SFH,60025,3306,12,3,1,Yes,4,1,2
7/16/18,366142.8125,SFH,60077,1960,7,2,0,Yes,3,2,2
10/19/20,392575,SFH,60053,2765,11,2,1,Yes,3,0,2
2/28/20,271625,Townhouse,60062,1800,7,2,1,No,3,0,2
5/1/17,883050.3125,SFH,60062,3164,10,2,1,No,5,0,2.5
6/15/20,1253575,SFH,60201,4000,12,4,1,No,5,0,2
4/30/20,131358.875,Condo,60202,800,4,1,0,No,1,0,0
6/1/20,399750,SFH,60076,1810,7,2,1,Yes,4,0,2
6/5/20,486875,SFH,60076,1618,10,3,0,Yes,4,0,1
11/24/20,310062.5,SFH,60077,2268,8,1,1,No,3,0,0
7/28/20,1004500,SFH,60201,3120,9,3,1,Yes,3,1,2
3/13/19,116619.375,Condo,60201,900,5,1,0,No,1,0,1
10/15/19,299323.0625,SFH,60076,1049,8,2,0,Yes,3,0,2
3/27/20,471500,SFH,60026,2359,8,2,1,No,4,0,2
7/27/20,640625,SFH,60201,2000,8,2,1,No,3,0,2
6/14/19,414996.875,SFH,60076,1378,9,3,0,Yes,3,2,2
10/15/20,1178750,SFH,60025,4248,12,3,2,Yes,4,0,3
3/15/19,142885,Condo,60077,900,5,1,0,No,2,0,0
8/10/18,580982.4922,SFH,60077,3321,9,2,1,No,4,0,2
7/10/19,1360204.264,SFH,60062,3419,10,2,1,No,3,0,2
9/30/20,558625,Townhouse,60025,2600,7,3,1,Yes,3,0,2
8/10/17,513272.9941,SFH,60062,3694,8,2,1,No,4,0,2
3/16/20,338250,SFH,60053,1660,7,3,0,Yes,3,0,2
3/30/20,240875,Townhouse,60202,1024,6,2,0,Yes,2,0,0
12/29/20,240875,SFH,60077,1025,6,1,0,No,3,0,0
5/11/20,302375,SFH,60053,1337,8,2,0,Yes,3,0,1
3/27/19,682906.25,SFH,60025,2283,7,2,1,No,3,0,3
6/28/19,310985,SFH,60053,1295,7,2,0,Yes,3,0,2
9/11/20,1701500,SFH,60091,6781,10,5,2,No,5,0,3
3/13/18,570752.0312,SFH,60062,2889,9,2,1,No,3,0,2
8/31/20,199875,Condo,60201,1000,6,1,0,No,2,0,1
6/21/19,551578.125,SFH,60201,1255,8,2,1,Yes,3,0,2
10/10/19,367718.75,SFH,60029,2720,10,2,1,No,4,0,2
8/23/19,253200.625,Condo,60201,1047,4,1,0,No,1,0,1
9/27/19,224833.75,Townhouse,60202,1140,6,1,0,No,2,0,0
4/29/19,193840.3125,Condo,60091,900,5,2,0,No,2,0,0
4/10/17,248357.9004,SFH,60077,1000,7,1,0,No,3,0,1
4/27/20,425375,SFH,60076,2562,10,3,0,Yes,3,3,1
8/26/20,287000,Condo,60201,1400,5,2,0,No,2,0,0
3/24/20,148420,SFH,60002,1092,6,1,0,No,3,0,2
2/27/20,297250,SFH,60076,1814,7,2,0,Yes,3,0,0
8/28/19,563135,Townhouse,60062,2464,8,2,1,No,3,0,2
1/31/20,394625,SFH,60076,3094,11,4,1,Yes,5,0,2.5
6/29/20,363875,SFH,60062,2145,7,2,1,Yes,3,0,2
11/14/19,840500,SFH,60076,4312,14,5,0,Yes,6,0,2
11/16/20,374125,SFH,60002,3466,11,3,0,Yes,5,0,3
10/2/20,137350,SFH,60002,1550,7,2,0,No,3,0,1
1/15/19,94556.25,SFH,60002,884,4,1,0,No,1,0,2
5/15/19,451768.75,Condo,60202,2214,7,3,1,No,3,0,1
3/13/20,492000,SFH,60062,2110,10,3,0,No,4,0,2
10/15/20,266500,Condo,60202,1028,5,2,0,No,2,0,0
11/19/18,193840.3125,SFH,60076,1000,6,1,1,Yes,3,0,2
6/14/19,210125,SFH,60002,1335,6,2,0,No,3,0,2
9/25/18,231531.4844,SFH,60076,1000,6,1,0,No,3,0,0
10/19/18,581520.9375,SFH,60062,2370,7,3,0,Yes,2,0,2
6/12/19,336200,Condo,60202,1300,6,2,0,No,3,0,0
12/28/20,481750,Townhouse,60053,2750,8,3,1,Yes,3,0,2
1/31/19,551578.125,SFH,60062,3000,9,3,0,No,4,0,2.5
5/31/19,153753.7156,SFH,60201,1666,7,2,0,No,3,0,0
4/25/18,1276115.391,SFH,60062,4640,13,5,1,Yes,5,1,3
9/6/19,408693.125,SFH,60076,1645,9,1,1,No,4,0,2
9/5/19,378225,SFH,60077,2356,9,3,0,No,5,0,2
6/12/17,182129.127,Condo,60076,1300,5,2,0,No,2,0,2
7/27/20,312625,SFH,60201,1470,7,1,0,No,3,0,0
2/27/20,241900,Condo,60077,1124,4,2,0,No,2,0,1
5/3/19,259504.375,SFH,60002,2585,11,2,1,No,4,0,2
10/30/20,340300,Condo,60062,2300,7,2,0,No,2,0,2
1/11/18,436140.7031,SFH,60077,2100,8,3,0,Yes,3,0,2
9/9/19,228510.9375,SFH,60002,1980,8,2,1,No,3,0,2
10/15/19,307833.125,SFH,60002,2727,11,3,1,Yes,4,0,2
9/28/18,597674.2969,SFH,60062,2443,10,2,1,No,5,0,2
4/25/18,317682.7344,SFH,60076,1433,8,1,1,No,4,0,2
2/14/20,699392.35,SFH,60025,2308,6,2,0,No,2,0,2
10/26/17,775428.5557,SFH,60062,3515,10,2,1,No,4,0,3
8/28/18,398449.5312,SFH,60062,2411,8,3,0,Yes,2,1,2
8/23/19,283668.75,SFH,60002,3228,10,3,1,No,4,0,2
6/22/18,444755.8281,SFH,60077,1868,7,2,0,No,3,0,1
7/29/19,141834.375,SFH,60002,1888,4,1,1,Yes,2,0,0
5/1/18,828215.0419,SFH,60062,2053,5,2,0,No,2,0,2
6/25/18,1367651.094,SFH,60062,5562,14,6,3,Yes,5,1,3
11/20/20,1112125,SFH,60091,4436,12,4,1,Yes,4,1,2
5/2/19,236390.625,Condo,60053,1850,6,2,0,No,2,0,1
11/7/19,294175,SFH,60076,1812,8,2,0,No,3,0,0
11/25/20,210125,SFH,60002,1772,7,2,0,No,3,0,2.5
3/5/19,452294.0625,SFH,60062,2098,8,3,0,Yes,3,0,2
6/19/19,866765.625,SFH,60026,2800,10,3,1,No,3,0,2
12/30/19,178606.25,Condo,60077,900,4,1,0,No,1,0,1
9/9/20,306475,SFH,60025,1170,7,1,1,No,3,0,2.5
5/1/20,338250,SFH,60053,1375,7,2,0,No,3,0,1.5
6/27/19,164948.125,Condo,60025,1000,5,1,0,No,2,0,0
9/25/20,406925,SFH,60077,1746,8,3,0,Yes,3,0,2
8/19/20,572975,SFH,60062,3164,9,3,1,Yes,4,0,2
8/22/19,966575,SFH,60091,3146,11,3,0,Yes,4,0,2
4/21/17,360946.8152,Condo,60077,2129,6,2,0,No,3,0,1
3/4/19,612514.375,SFH,60062,2664,10,2,1,No,4,0,2
3/25/19,812395.7812,SFH,60062,2053,5,2,0,No,3,0,2
1/17/19,663995,SFH,60203,3075,9,2,1,No,4,0,2
11/9/20,727750,SFH,60026,2950,10,2,1,Yes,4,1,2
8/3/18,449063.3906,SFH,60076,2481,7,3,0,Yes,3,0,1.5
8/18/20,543250,SFH,60062,2532,6,2,1,No,3,0,2
7/24/20,1178750,SFH,60025,4000,12,4,1,Yes,4,1,2
7/16/20,1114687.5,SFH,60076,5500,13,5,1,Yes,6,0,2
11/2/20,763625,SFH,60025,3318,13,4,1,Yes,5,0,2
5/31/18,393065.0781,SFH,60062,1068,7,2,0,Yes,3,0,1
12/1/20,315187.5,SFH,60076,1128,8,2,0,Yes,2,1,1
7/28/20,163897.5,Condo,60076,1170,5,2,0,No,2,0,0
10/2/20,743125,SFH,60025,2250,7,4,1,Yes,3,0,2
9/25/19,626172.5,Townhouse,60026,2213,8,3,1,No,3,0,2
10/16/20,456125,SFH,60053,1690,8,3,0,No,3,0,2
3/27/20,671375,Condo,60201,1726,6,2,0,No,3,0,2
7/13/19,265282.8125,SFH,60002,3400,11,3,1,Yes,4,0,2
6/28/17,656768.6699,SFH,60062,3365,12,4,1,Yes,4,0,3
8/11/20,609875,SFH,60025,2802,9,3,1,Yes,4,0,2
8/28/20,319800,Condo,60201,1100,5,2,0,No,2,0,2
10/19/20,340114.475,SFH,60062,1372,6,2,0,No,3,0,1
9/9/19,1011226.562,SFH,60026,3963,12,4,1,Yes,4,1,3
9/15/17,469120.4785,SFH,60077,1631,8,2,0,No,3,0,2
9/16/20,213712.5,SFH,60002,1935,7,2,0,No,3,0,2.5
6/1/20,353625,SFH,60002,2450,11,3,1,Yes,4,0,3
1/9/19,400288.125,Townhouse,60025,1801,9,2,1,No,3,0,2
2/14/20,307500,Townhouse,60053,1735,7,2,1,No,3,0,2
6/4/19,183754.3125,SFH,60002,1064,5,1,0,No,2,0,1.5
6/16/17,461393.7883,SFH,60062,1156,8,3,0,Yes,3,1,1
8/30/17,162260.4949,Condo,60077,850,5,1,0,No,2,0,0
3/31/20,261375,SFH,60053,1490,6,1,1,No,3,0,2
10/23/20,368897.5,Townhouse,60076,1855,8,2,0,No,3,0,1
1/16/20,463300,Townhouse,60025,2000,7,3,1,Yes,3,0,2
1/7/20,219093.75,Condo,60201,850,4,1,0,No,1,0,0
5/4/17,767149.959,SFH,60062,3193,9,3,1,No,4,0,2
6/3/19,279466.25,Condo,60077,1435,5,2,0,No,2,0,2
4/27/20,499175,Townhouse,60062,3241,9,2,1,No,3,0,2
4/13/20,210125,SFH,60002,1948,10,2,1,No,3,1,2
6/14/18,303683.1562,SFH,60077,1144,7,1,1,No,3,0,2
6/13/19,1747714.687,SFH,60025,6724,14,5,0,Yes,4,1,3
8/7/20,230625,Townhouse,60202,1100,6,1,1,No,2,1,0
2/28/19,271061.25,SFH,60202,1302,6,2,0,No,3,0,1
8/14/20,1537500,SFH,60091,3026,14,5,1,Yes,5,1,2
7/24/20,430500,SFH,60002,2275,6,2,0,No,3,0,2.5
5/14/18,613827.6562,SFH,60062,2500,9,2,2,Yes,4,0,2
9/4/18,399526.4219,SFH,60077,1453,9,2,0,Yes,3,0,1
9/11/20,297250,SFH,60002,3011,10,2,1,No,4,0,2
7/7/17,607097.0898,SFH,60076,2700,8,3,0,Yes,3,1,1
12/31/19,530565.625,SFH,60091,2473,8,2,1,No,4,0,2
2/14/20,153750,Condo,60025,760,3,1,0,No,1,0,1
12/18/17,348804.8734,SFH,60076,1305,7,1,1,Yes,3,0,2
6/17/19,438110.625,SFH,60025,1137,7,2,0,Yes,3,0,2
12/9/19,253725.9375,Condo,60202,1100,5,2,0,No,2,0,0
6/26/20,932750,SFH,60091,3500,12,3,1,Yes,4,0,2
8/20/19,191213.75,Condo,60053,1200,5,2,0,No,2,0,1
6/26/17,277057.0355,Townhouse,60076,1600,5,2,0,No,2,0,1
5/1/17,330040.0543,SFH,60076,1300,6,2,0,No,2,0,2.5
7/11/17,588332.2707,SFH,60062,1863,11,2,0,No,3,0,2
9/12/19,499046.875,SFH,60062,2688,10,3,1,Yes,4,1,2
5/22/19,205397.1875,SFH,60002,1585,7,2,0,No,3,0,2
1/31/20,303400,SFH,60025,1430,7,2,0,No,3,0,2.5
9/8/20,281875,Condo,60062,1672,5,2,0,No,2,0,2
12/19/19,461224.375,Townhouse,60026,1850,7,2,1,No,3,0,2
10/12/18,716132.2656,SFH,60062,2432,9,2,1,No,4,0,2
6/29/17,797504.8135,SFH,60062,3511,7,3,0,No,3,0,2
5/31/19,646134.375,SFH,60062,2669,9,2,1,No,4,1,2
6/13/19,445465,SFH,60025,2016,9,2,0,No,3,1,1
8/19/19,262551.1875,Condo,60202,1100,5,1,0,No,2,0,0
6/19/19,1439356.25,SFH,60025,4122,16,4,1,Yes,5,2,2
2/6/19,452819.375,SFH,60201,2020,6,2,1,No,3,0,1.5
2/1/19,267909.375,Condo,60202,1325,6,2,0,No,3,0,0
9/16/20,169125,Condo,60202,907,5,1,0,No,2,0,0
6/26/19,320440.625,Condo,60076,1935,6,2,0,No,3,0,2
8/14/20,253687.5,Condo,60062,1450,5,2,0,No,2,0,2
8/29/19,441262.5,SFH,60076,1620,11,2,0,Yes,3,2,2
6/15/20,498150,Townhouse,60062,2981,8,2,2,Yes,3,0,2
10/30/20,773875,SFH,60062,3188,13,3,1,Yes,5,0,2
3/11/20,266500,Condo,60202,986,4,1,1,No,1,0,1
4/4/19,225359.0625,SFH,60002,2154,7,2,0,No,3,0,2.5
12/19/19,383478.125,Condo,60201,1345,5,2,0,No,2,0,1
10/9/20,300325,Condo,60062,1672,5,2,0,No,2,0,2
10/4/18,290760.4687,SFH,60062,1765,7,2,0,No,3,0,2
7/31/19,457021.875,Condo,60202,1457,4,1,1,No,1,0,1
8/18/17,550802.6324,SFH,60062,2300,8,2,0,No,4,0,1
10/6/17,474639.543,SFH,60062,1863,8,2,1,No,3,1,2
7/31/19,262656.25,SFH,60025,1498,7,1,0,No,3,0,2.5
7/10/19,117670,SFH,60002,1000,5,1,0,No,3,0,0
12/14/20,333125,Townhouse,60053,1938,6,2,1,No,2,0,2
8/1/19,1050625,SFH,60026,3701,12,4,1,Yes,4,1,2
11/16/20,302375,Condo,60201,1060,5,2,0,No,2,0,1
5/27/20,425375,SFH,60076,1625,8,2,1,Yes,4,0,1
9/4/20,155800,Condo,60202,700,4,1,0,No,2,0,0
11/20/20,336200,SFH,60062,1409,8,2,0,Yes,3,0,0
11/15/19,841550.625,SFH,60025,3728,11,3,1,Yes,4,0,2
4/11/18,511792.2695,SFH,60076,1870,11,3,0,Yes,4,2,2.5
12/17/20,366950,SFH,60053,1400,6,2,0,No,3,0,2
6/28/19,189112.5,SFH,60201,1599,7,3,0,Yes,3,0,3
9/15/20,502250,SFH,60053,1659,7,3,0,Yes,3,0,4
6/15/18,1184579.687,SFH,60062,5523,15,4,1,Yes,4,3,3
4/30/20,146575,Condo,60202,800,5,1,0,No,2,0,0
6/12/18,672948.9516,SFH,60062,3849,9,3,1,No,4,0,2
11/26/18,641826.8125,SFH,60062,2414,8,2,1,No,4,0,2
8/23/19,380326.25,SFH,60002,3230,9,3,0,No,4,0,3
12/3/18,312298.2812,SFH,60076,1288,7,2,0,No,3,0,2
2/21/19,372971.875,Townhouse,60062,2422,8,2,2,Yes,3,1,2
9/28/20,164000,Condo,60091,927,5,2,0,No,2,0,0
7/27/18,340835.8828,Townhouse,60077,2140,7,2,1,No,3,0,2
6/14/19,94556.25,SFH,60002,2016,1,0,0,No,1,0,0
6/25/18,157872.1656,Condo,60076,1000,6,1,0,No,2,0,0
8/20/20,358750,SFH,60025,1560,8,2,0,No,4,0,2
5/29/19,341453.125,SFH,60076,1288,6,2,0,No,3,0,0
8/6/20,140425,Condo,60202,802,5,1,0,No,2,0,0
6/13/19,252150,Condo,60202,1240,6,1,0,No,2,0,0
8/14/20,415125,SFH,60025,1500,7,2,0,Yes,3,0,2
12/5/19,164948.125,Condo,60062,1348,5,2,0,No,2,0,1
12/5/19,1360559.375,SFH,60091,6000,16,5,1,Yes,5,1,2
5/18/17,579501.7676,SFH,60076,1959,10,4,0,Yes,4,1,1
8/27/18,360758.3594,SFH,60077,1782,7,2,1,Yes,4,0,2.5
4/19/19,438110.625,SFH,60053,1409,8,3,0,Yes,3,1,2.5
8/18/20,402825,Townhouse,60201,1761,6,2,0,No,2,0,2
12/9/20,262810,SFH,60002,2069,6,2,1,No,3,0,2
11/26/19,346706.25,Condo,60026,1744,6,2,0,No,2,0,2
10/12/20,287000,SFH,60062,1291,7,1,1,No,3,0,1
2/13/19,678503.0806,Townhouse,60025,2113,9,2,1,No,3,0,2
3/15/18,288606.6875,SFH,60077,1347,7,2,0,Yes,3,0,0
4/26/19,851006.25,SFH,60077,3300,7,3,1,No,3,0,1.5
6/9/17,400132.1729,Townhouse,60077,2430,9,2,1,No,3,0,2
8/30/17,316558.0837,SFH,60076,1411,8,1,1,No,3,0,2
12/27/19,399237.5,SFH,60076,1456,8,2,1,Yes,3,0,2
2/7/20,213097.5,SFH,60002,2460,8,2,0,No,3,0,2
9/15/17,778188.0879,SFH,60062,2876,11,2,1,No,4,1,2
